"timestamp","value","parameter","device_id","chip_id","sensor_type","sensor_id","location_id","location","street_name","city","country","latitude","longitude","deployment_date"
2022-03-17 18:35:46.763 +0300,"49.60",Humidity,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.29171890000,36.82124840000,2018-08-31 15:19:10.690 +0300
2022-03-17 18:35:46.763 +0300,"28.70",Temperature,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.29171890000,36.82124840000,2018-08-31 15:19:10.690 +0300
2022-03-17 18:36:18.167 +0300,"19.00",PM 2.5,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.29171890000,36.82124840000,2018-08-31 15:18:23.351 +0300
2022-03-17 18:36:18.166 +0300,"20.00",PM 10,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.29171890000,36.82124840000,2018-08-31 15:18:23.351 +0300
2022-03-17 18:36:18.166 +0300,"14.00",PM 1,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.29171890000,36.82124840000,2018-08-31 15:18:23.351 +0300
2022-03-17 18:36:19.126 +0300,"49.60",Humidity,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.29171890000,36.82124840000,2018-08-31 15:19:10.690 +0300
2022-03-17 18:36:19.126 +0300,"28.60",Temperature,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.29171890000,36.82124840000,2018-08-31 15:19:10.690 +0300
2022-03-17 18:36:31.082 +0300,"26.40",PM 2.5,38,esp8266-11641603,9,71,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.29829440000,36.79087000000,2018-08-08 16:56:34.439 +0300
2022-03-17 18:36:31.082 +0300,"28.40",PM 10,38,esp8266-11641603,9,71,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.29829440000,36.79087000000,2018-08-08 16:56:34.439 +0300
